eventType,nodeId,sourceId,destinationId,informationalMessage,transmittedMessage,newSimSpeed,nodeX,nodeY,nodeRange,nodeType,currentQuantum,isPromiscuous,isDroppingMessages,isMalicious,isOverridingHops,isChangingMessages,isReplayingMessages,isNotExpiringRoutes,hops
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,22,false,false,false,false,false,false,false,0
OUT_MSG_RECEIVED,,A,D,Node A successfuly sent a message to Node D,Sample Message,0,0,0,0,,22,false,false,false,false,false,false,false,0
OUT_NARRMSG_RECEIVED,,C,D,C received narrative message from D : NARR||0|D|A|Sample Message,NARR||0|D|A|Sample Message,0,0,0,0,,22,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,23,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,24,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,25,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,A,BROADCAST,A transmitted control message to BROADCAST : RREP||0|A|2|A|50,RREP||0|A|2|A|50,0,0,0,0,,25,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,B,BROADCAST,B transmitted control message to BROADCAST : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,25,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,C,BROADCAST,C transmitted control message to BROADCAST : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,25,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,D,BROADCAST,D transmitted control message to BROADCAST : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,25,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,E,BROADCAST,E transmitted control message to BROADCAST : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,25,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,F,BROADCAST,F transmitted control message to BROADCAST : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,25,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,A,B received control message from A : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,A,B,A received control message from B : RREP||0|A|2|A|50,RREP||0|A|2|A|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,C,B,C received control message from B : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,E,B,E received control message from B : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,C,B received control message from C : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,D,C,D received control message from C : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,C,D,C received control message from D : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,F,D,F received control message from D : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,E,B received control message from E : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,F,E,F received control message from E : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,D,F,D received control message from F : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,E,F,E received control message from F : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,26,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,27,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,28,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,29,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,30,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,31,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,32,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,33,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,34,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,35,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,36,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,37,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,38,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,39,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,40,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,41,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,42,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,43,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,44,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,45,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,46,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,47,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,48,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,49,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,50,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,A,BROADCAST,A transmitted control message to BROADCAST : RREP||0|A|2|A|50,RREP||0|A|2|A|50,0,0,0,0,,50,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,B,BROADCAST,B transmitted control message to BROADCAST : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,50,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,C,BROADCAST,C transmitted control message to BROADCAST : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,50,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,D,BROADCAST,D transmitted control message to BROADCAST : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,50,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,E,BROADCAST,E transmitted control message to BROADCAST : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,50,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,F,BROADCAST,F transmitted control message to BROADCAST : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,50,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,A,B received control message from A : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,A,B,A received control message from B : RREP||0|A|2|A|50,RREP||0|A|2|A|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,C,B,C received control message from B : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,E,B,E received control message from B : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,C,B received control message from C : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,D,C,D received control message from C : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,C,D,C received control message from D : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,F,D,F received control message from D : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,E,B received control message from E : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,F,E,F received control message from E : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,D,F,D received control message from F : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,E,F,E received control message from F : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,51,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,52,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,53,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,54,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,55,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,56,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,57,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,58,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,59,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,60,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,61,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,62,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,63,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,64,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,65,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,66,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,67,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,68,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,69,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,70,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,71,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,72,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,73,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,74,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,75,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,A,BROADCAST,A transmitted control message to BROADCAST : RREP||0|A|2|A|50,RREP||0|A|2|A|50,0,0,0,0,,75,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,B,BROADCAST,B transmitted control message to BROADCAST : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,75,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,C,BROADCAST,C transmitted control message to BROADCAST : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,75,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,D,BROADCAST,D transmitted control message to BROADCAST : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,75,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,E,BROADCAST,E transmitted control message to BROADCAST : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,75,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_TRANSMITTED,,F,BROADCAST,F transmitted control message to BROADCAST : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,75,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,A,B received control message from A : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,A,B,A received control message from B : RREP||0|A|2|A|50,RREP||0|A|2|A|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,C,B,C received control message from B : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,E,B,E received control message from B : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,C,B received control message from C : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,D,C,D received control message from C : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,C,D,C received control message from D : RREP||0|C|1|C|50,RREP||0|C|1|C|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,F,D,F received control message from D : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,B,E,B received control message from E : RREP||0|B|1|B|50,RREP||0|B|1|B|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,F,E,F received control message from E : RREP||0|F|1|F|50,RREP||0|F|1|F|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,D,F,D received control message from F : RREP||0|D|2|D|50,RREP||0|D|2|D|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_CONTROLMSG_RECEIVED,,E,F,E received control message from F : RREP||0|E|1|E|50,RREP||0|E|1|E|50,0,0,0,0,,76,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,77,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,78,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,79,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,80,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,81,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,82,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,83,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,84,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,85,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,86,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,87,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,88,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,89,false,false,false,false,false,false,false,0
OUT_QUANTUM_ELAPSED,,,,,,0,0,0,0,,90,false,false,false,false,false,false,false,0
IN_PAUSE_SIM,,,,,,0,0,0,0,,90,false,false,false,false,false,false,false,0
OUT_PAUSE_SIM,,,,Simulation Paused.,,0,0,0,0,,90,false,false,false,false,false,false,false,0
